reg,fleet_number,new_account_number,column_name,ip_address
LH99GNGP,null,EDGE-0004,null,null
LJ09NLGP,null,EDGE-0004,null,null
LM16NCGP,null,EDGE-0004,null,null
LM16NSGP,null,EDGE-0004,null,null
LM23LRGP,null,EDGE-0004,null,null
LN10YNGP,null,EDGE-0004,null,null
LN10YZGP,null,EDGE-0004,null,null
LN10ZWGP,null,EDGE-0004,null,null
LV45HNGP,null,EDGE-0004,null,null
LV45JCGP,null,EDGE-0004,null,null
LW73NMGP,null,EDGE-0004,null,null
LX72KVGP,null,EDGE-0004,null,null
TEM2028507,null,EDGE-0004,null,null
TEMP159135,null,EDGE-0004,null,null
TEMP2012951,null,EDGE-0004,null,null
TEMP2018536,null,EDGE-0004,null,null
TEMP2019001,null,EDGE-0004,null,null
TEMP647409,null,EDGE-0004,null,null
TEMP670606,null,EDGE-0004,null,null
TEMP900621,null,EDGE-0004,null,null
TEMP925522,null,EDGE-0004,null,null
TPL634GP,null,EDGE-0004,null,null
XZM339GP,null,EDGE-0004,null,null
YXF767GP,null,EDGE-0004,null,null
CY32YVGP,null,EDGE-0005,null,null
DF06SPGP,null,EDGE-0005,null,null
FD70MZGP,null,EDGE-0005,null,null
FH57SDGP,null,EDGE-0005,null,null
FHV489FS,null,EDGE-0005,null,null
FP49KRGP,null,EDGE-0005,null,null
FP58VKGP,null,EDGE-0005,null,null
FT32JCGP,null,EDGE-0005,null,null
FV70BHGP,null,EDGE-0005,null,null
FZ24NZGP,null,EDGE-0005,null,null
HP29ZWGP,null,EDGE-0005,null,null
HP83PCGP,null,EDGE-0005,null,null
HV93GXGP,null,EDGE-0005,null,null
JG33PDGP,null,EDGE-0005,null,null
JN17PDGP,null,EDGE-0005,null,null
JZ46MLGP,null,EDGE-0005,null,null
KB74YMGP,null,EDGE-0005,null,null
KK92HHGP,null,EDGE-0005,null,null
KS94YRGP,null,EDGE-0005,null,null
KW24WTGP,null,EDGE-0005,null,null
KW40YKGP,null,EDGE-0005,null,null
KW40YMGP,null,EDGE-0005,null,null
KW76RPGP,null,EDGE-0005,null,null
KW76RSGP,null,EDGE-0005,null,null
KW76RTGP,null,EDGE-0005,null,null
KX69FDGP,null,EDGE-0005,null,null
KX69FDGP,null,EDGE-0005,null,null
KX76TLGP,null,EDGE-0005,null,null
KY70DKGP,null,EDGE-0005,null,null
KZ15RZGP,null,EDGE-0005,null,null
LC42WDGP,null,EDGE-0005,null,null
LD39FPGP,null,EDGE-0005,null,null
LK59TYGP,null,EDGE-0005,null,null
MN59RTGP,null,EDGE-0005,null,null
MN59RYGP,null,EDGE-0005,null,null
MN59RZGP,null,EDGE-0005,null,null
TEMP186345,null,EDGE-0005,null,null
TEMP186346,null,EDGE-0005,null,null
TEMP186347,null,EDGE-0005,null,null
TEMP186348,null,EDGE-0005,null,null
TEMP186349,null,EDGE-0005,null,null
TEMP186350,null,EDGE-0005,null,null
TEMP186351,null,EDGE-0005,null,null
TEMP186352,null,EDGE-0005,null,null
TEMP186353,null,EDGE-0005,null,null
TEMP186354,null,EDGE-0005,null,null
TEMP186355,null,EDGE-0005,null,null
TEMP188695,null,EDGE-0005,null,null
TEMP189890,null,EDGE-0005,null,null
YCB204GP,null,EDGE-0005,null,null
JYX087EC,null,EDGE-0006,null,null
JYX087EC,null,EDGE-0006,null,null
KBB855EC,null,EDGE-0006,null,null
KBB855EC,null,EDGE-0006,null,null
KDY593EC,null,EDGE-0006,null,null
KDY593EC,null,EDGE-0006,null,null
KFH827EC,null,EDGE-0006,null,null
KFH827EC,null,EDGE-0006,null,null
KFH829EC,null,EDGE-0006,null,null
KFH829EC,null,EDGE-0006,null,null
KHV034EC,null,EDGE-0006,null,null
KHV034EC,null,EDGE-0006,null,null
KHX497EC,null,EDGE-0006,null,null
KHX497EC,null,EDGE-0006,null,null
KHZ503EC,null,EDGE-0006,null,null
KHZ503EC,null,EDGE-0006,null,null
KHZ505EC,null,EDGE-0006,null,null
KHZ505EC,null,EDGE-0006,null,null
KVH030EC,null,EDGE-0006,null,null
KVH030EC,null,EDGE-0006,null,null
LS95VCGP,null,EDGE-0006,null,null
CAA434991,null,EDGE-0007,null,null
CAA601368,null,EDGE-0008,skylink_pro_ip,49.228.2.71
"CF100207 ",null,EDGE-0008,null,null
CF105366 - VDV2221,null,EDGE-0008,null,null
CF107313,null,EDGE-0008,null,null
CF117227,null,EDGE-0008,null,null
CF124630,null,EDGE-0008,skylink_pro_ip,51.109.1.48
CF132002,null,EDGE-0008,null,null
CF135586,null,EDGE-0008,null,null
CF136118,null,EDGE-0008,null,null
CF138034,null,EDGE-0008,null,null
CF147738,null,EDGE-0008,null,null
CF149866,null,EDGE-0008,null,null
CF155903,null,EDGE-0008,null,null
CF160297,null,EDGE-0008,null,null
CF165140,null,EDGE-0008,null,null
CF165674,null,EDGE-0008,null,null
CF166493,null,EDGE-0008,null,null
CF167615,null,EDGE-0008,null,null
CF168281,null,EDGE-0008,null,null
CF170892,null,EDGE-0008,null,null
CF172707,null,EDGE-0008,null,null
CF177260,null,EDGE-0008,null,null
CF177931,null,EDGE-0008,null,null
CF181865,null,EDGE-0008,null,null
CF186637,null,EDGE-0008,null,null
CF186763,null,EDGE-0008,null,null
CF188205,null,EDGE-0008,null,null
CF191609,null,EDGE-0008,null,null
CF208819,null,EDGE-0008,skylink_pro_ip,57.165.1.32
CF217086,null,EDGE-0008,skylink_pro_ip,49.238.2.1
CF217525,null,EDGE-0008,null,null
CF219515,null,EDGE-0008,null,null
CF219602,null,EDGE-0008,null,null
CF228400,null,EDGE-0008,null,null
CF229267,null,EDGE-0008,null,null
CF229921,null,EDGE-0008,null,null
CF230713,null,EDGE-0008,null,null
CF234247,null,EDGE-0008,null,null
CF234880,null,EDGE-0008,null,null
CF235050,null,EDGE-0008,null,null
CF240531,null,EDGE-0008,null,null
CF242844,null,EDGE-0008,null,null
CF242846,null,EDGE-0008,null,null
CF242848,null,EDGE-0008,null,null
CF242850,null,EDGE-0008,null,null
CF242852,null,EDGE-0008,null,null
CF242853,null,EDGE-0008,null,null
CF242855,null,EDGE-0008,null,null
CF242856,null,EDGE-0008,null,null
CF244457,null,EDGE-0008,null,null
CF244458,null,EDGE-0008,null,null
CF244461,null,EDGE-0008,null,null
CF244468,null,EDGE-0008,null,null
CF244470,null,EDGE-0008,null,null
CF244472,null,EDGE-0008,null,null
CF244475,null,EDGE-0008,null,null
CF244476,null,EDGE-0008,null,null
CF247253 - VDV1839,null,EDGE-0008,null,null
CF247254,null,EDGE-0008,null,null
CF247255,null,EDGE-0008,null,null
CF247712,null,EDGE-0008,null,null
CF264572,null,EDGE-0008,null,null
CF265883,null,EDGE-0008,null,null
CF272656,null,EDGE-0008,null,null
CF277246,null,EDGE-0008,null,null
CF279166,null,EDGE-0008,null,null
CF279170,null,EDGE-0008,null,null
CF279172,null,EDGE-0008,null,null
CF279174,null,EDGE-0008,null,null
CF279175,null,EDGE-0008,null,null
CF279178,null,EDGE-0008,null,null
CF279233,null,EDGE-0008,null,null
CF279235,null,EDGE-0008,null,null
CF279236,null,EDGE-0008,null,null
CF279306,null,EDGE-0008,null,null
CF280243,null,EDGE-0008,null,null
CF280244,null,EDGE-0008,null,null
CF280245,null,EDGE-0008,null,null
CF280247,null,EDGE-0008,null,null
CF283713,null,EDGE-0008,null,null
CF283716,null,EDGE-0008,null,null
CF283720,null,EDGE-0008,null,null
CF283923,null,EDGE-0008,null,null
CF283925,null,EDGE-0008,null,null
CF283926,null,EDGE-0008,null,null
CF283927,null,EDGE-0008,null,null
CF283928,null,EDGE-0008,null,null
CF283931,null,EDGE-0008,null,null
CF283932,null,EDGE-0008,null,null
CF284372,null,EDGE-0008,null,null
CF284374,null,EDGE-0008,null,null
CF284376,null,EDGE-0008,null,null
CF284392,null,EDGE-0008,null,null
CF284393,null,EDGE-0008,null,null
CF285542,null,EDGE-0008,null,null
CF285545,null,EDGE-0008,null,null
CF285603,null,EDGE-0008,null,null
CF285605,null,EDGE-0008,null,null
CF285608,null,EDGE-0008,null,null
CF287077,null,EDGE-0008,null,null
CF289612,null,EDGE-0008,null,null
CF289615,null,EDGE-0008,null,null
CF289618,null,EDGE-0008,null,null
CF289621,null,EDGE-0008,null,null
CF289626,null,EDGE-0008,null,null
CF313075,null,EDGE-0008,null,null
CF313110,null,EDGE-0008,null,null
CF313116,null,EDGE-0008,null,null
CF325543,null,EDGE-0008,null,null
CF325544 - VDV2204,null,EDGE-0008,null,null
CF326880 - KSP870GP,null,EDGE-0008,null,null
CF329893,null,EDGE-0008,null,null
CF330213,null,EDGE-0008,null,null
CF54498,null,EDGE-0008,null,null
CF58824,null,EDGE-0008,null,null
CF60527,null,EDGE-0008,null,null
CF66521,null,EDGE-0008,null,null
CF72227,null,EDGE-0008,null,null
CF7227,null,EDGE-0008,null,null
CF79009,null,EDGE-0008,null,null
CF88227,null,EDGE-0008,null,null
CF99146,null,EDGE-0008,null,null
CFM777WP,null,EDGE-0008,null,null
CJ96816,null,EDGE-0008,null,null
CJK777WP,null,EDGE-0008,null,null
CL19924,null,EDGE-0008,null,null
HMV485FS,null,EDGE-0008,null,null
HZV706EC - VDV615WP - CCC13601,null,EDGE-0008,null,null
JH11TDGP,null,EDGE-0008,skylink_pro_ip,63.137.1.85
KH46JMGP,null,EDGE-0008,skylink_pro_ip,49.135.2.45
TEMP031978,null,EDGE-0008,null,null
TEMP031987,null,EDGE-0008,null,null
TEMP031990,null,EDGE-0008,null,null
TEMP061362,null,EDGE-0008,null,null
TEMP061365,null,EDGE-0008,null,null
TEMP061369,null,EDGE-0008,null,null
TEMP062401,null,EDGE-0008,null,null
TEMP062407,null,EDGE-0008,null,null
TEMP062408,null,EDGE-0008,null,null
TEMP062409,null,EDGE-0008,null,null
TEMP064796,null,EDGE-0008,null,null
TEMP064797,null,EDGE-0008,null,null
TEMP064802,null,EDGE-0008,null,null
TEMP071871,null,EDGE-0008,null,null
TEMP071875,null,EDGE-0008,null,null
TEMP176090,null,EDGE-0008,null,null
TEMP248412,null,EDGE-0008,null,null
TEMP612486,null,EDGE-0008,null,null
TEMP626610 - VDV2223,null,EDGE-0008,null,null
TEMP973692 - CF325542,null,EDGE-0008,null,null
TEMP976842 - CF272285,null,EDGE-0008,null,null
TEMP976848 - CF269733,null,EDGE-0008,null,null
TEMP976880 - CF235266,null,EDGE-0008,null,null
TEMP976881 - CF239871,null,EDGE-0008,null,null
TEMP989985,null,EDGE-0008,null,null
TEMP989986,null,EDGE-0008,null,null
TEMP989991,null,EDGE-0008,null,null
TEMP989992,null,EDGE-0008,null,null
TEMP989993,null,EDGE-0008,null,null
TEMP990327,null,EDGE-0008,null,null
TEMP990871,null,EDGE-0008,null,null
TEMP990877,null,EDGE-0008,null,null
TEMP990878,null,EDGE-0008,null,null
TEMP990885,null,EDGE-0008,null,null
TEMP991786,null,EDGE-0008,null,null
TEMP991791,null,EDGE-0008,null,null
TEMP991792,null,EDGE-0008,null,null
TEMP991793,null,EDGE-0008,null,null
TEMP991797,null,EDGE-0008,null,null
TEMP994488,null,EDGE-0008,null,null
TEMP994491,null,EDGE-0008,null,null
TEMP994492,null,EDGE-0008,null,null
TEMP994493,null,EDGE-0008,null,null
TEMP994494,null,EDGE-0008,null,null
TEMP994611,null,EDGE-0008,null,null
TEMP994613,null,EDGE-0008,null,null
TEMP994616,null,EDGE-0008,null,null
TEMP994617,null,EDGE-0008,null,null
TEMP994619,null,EDGE-0008,null,null
VDV1802 - CF212239,null,EDGE-0008,null,null
VDV1804 - CF217992,null,EDGE-0008,null,null
VDV1806 -CF216657,null,EDGE-0008,null,null
VDV1820 - CF247256,null,EDGE-0008,null,null
VDV1837 - CF247251,null,EDGE-0008,null,null
VDV1838 - CF247252,null,EDGE-0008,null,null
VDV1844 - CF251368,null,EDGE-0008,null,null
VDV2211- CF329895,null,EDGE-0008,null,null
VDV2212 - CF329897,null,EDGE-0008,null,null
VDV2213- CF274811,null,EDGE-0008,null,null
VDV222WP,null,EDGE-0008,null,null
VDV600WP,null,EDGE-0008,null,null
VDV610WP,null,EDGE-0008,null,null
VDV777WP,null,EDGE-0008,null,null
DJS103FS,null,EDGE-0009,null,null
FZX566FS,null,EDGE-0009,null,null
HFC592FS,null,EDGE-0009,null,null
HFR368FS,null,EDGE-0009,null,null
HRZ128FS,null,EDGE-0009,null,null
JCM467FS,null,EDGE-0009,null,null
JCX895FS,null,EDGE-0009,null,null
JCX898FS,null,EDGE-0009,null,null
KGL733NW,null,EDGE-0009,null,null
CHASSIS642171,null,EDGE-0010,null,null
CY398797,null,EDGE-0010,null,null
CA285,null,EDGE-0011,null,null
TEMP036046,null,EDGE-0011,null,null
CF40738,null,EDGE-0012,null,null
HW36YLGP,null,EDGE-0013,null,null
HW36YLGP,null,EDGE-0013,null,null
JND968NW,null,EDGE-0013,null,null
JND968NW,null,EDGE-0013,null,null
JPV307NW,null,EDGE-0013,null,null
JPV307NW,null,EDGE-0013,null,null
JPV310NW,null,EDGE-0013,null,null
JPV310NW,null,EDGE-0013,null,null
JPW615NW,null,EDGE-0013,null,null
JPW615NW,null,EDGE-0013,null,null
JWF739NW,null,EDGE-0013,null,null
JWF739NW,null,EDGE-0013,null,null
JWX188NW,null,EDGE-0013,null,null
JWX188NW,null,EDGE-0013,null,null
JYY917NW,null,EDGE-0013,null,null
JYY917NW,null,EDGE-0013,null,null
JZW122NW,null,EDGE-0013,null,null
JZW122NW,null,EDGE-0013,null,null
KFB161NW,null,EDGE-0013,null,null
KFB161NW,null,EDGE-0013,null,null
KLH017NW,null,EDGE-0013,null,null
KLH017NW,null,EDGE-0013,null,null
KMB522NW,null,EDGE-0013,null,null
LBB342NW,null,EDGE-0013,null,null
TEMP146916,null,EDGE-0014,null,null
JS42NMGP,null,EDGE-0015,null,null
LB39NNGP,null,EDGE-0015,null,null
CA446248,null,EDGE-0016,null,null
CA842316,null,EDGE-0016,null,null
CA884117,null,EDGE-0016,null,null
CA929368,null,EDGE-0016,null,null
CAA60078,null,EDGE-0016,null,null
CAA66571,null,EDGE-0016,null,null
CYH575NC,null,EDGE-0016,null,null
DM39TKGP,null,EDGE-0016,null,null
DV17RVGP,null,EDGE-0016,null,null
DV17SLGP,null,EDGE-0016,null,null
DZ03WSGP,null,EDGE-0016,null,null
FP58VWGP,null,EDGE-0016,null,null
FZ24MYGP,null,EDGE-0016,null,null
HP83PFGP,null,EDGE-0016,null,null
JC06NNGP,null,EDGE-0016,null,null
JC06PBGP,null,EDGE-0016,null,null
JG22CLGP,null,EDGE-0016,null,null
JK06TVGP,null,EDGE-0016,null,null
JK06VKGP,null,EDGE-0016,null,null
JVP656NW,null,EDGE-0016,null,null
ESY198GP - KZ62PJGP,null,EDGE-0017,null,null
FB52JMGP,null,EDGE-0017,null,null
TEMP006836 - KZ62PPGP,null,EDGE-0017,null,null
CAA195083,null,EDGE-0018,null,null
CAA330323,null,EDGE-0018,null,null
CAA485180,null,EDGE-0018,null,null
CAA540501,null,EDGE-0018,null,null
CAA540504,null,EDGE-0018,null,null
CY358974,null,EDGE-0019,null,null
CY163050,null,EDGE-0020,skylink_pro_ip,52.105.1.198
CCK17385,null,EDGE-0021,null,null
CFG16828,null,EDGE-0021,null,null
CY168020,null,EDGE-0021,null,null
CY172059,null,EDGE-0021,null,null
CY172165,null,EDGE-0021,null,null
FW70PPGP,null,EDGE-0022,null,null
CY290074,null,EDGE-0023,null,null
FJ33KLGP,null,EDGE-0024,null,null
JS35LTGP,null,EDGE-0024,null,null
TEMP146076,null,EDGE-0024,null,null
CA369586,null,EDGE-0025,null,null
CY135254,null,EDGE-0025,null,null
CY155422,null,EDGE-0025,null,null
CY332140,null,EDGE-0025,null,null
CY352105,null,EDGE-0025,null,null
CY377682,null,EDGE-0025,null,null
CY403238,null,EDGE-0025,null,null
CY111883,null,EDGE-0026,null,null
CY222135,null,EDGE-0026,null,null
CA44143,null,EDGE-0027,null,null
CL993,null,EDGE-0027,null,null
CY103808,null,EDGE-0027,null,null
CY223369,null,EDGE-0027,null,null
CY288008,null,EDGE-0027,null,null
CY40303,null,EDGE-0027,null,null
CY447566,null,EDGE-0027,null,null
JN55RRGP,null,EDGE-0027,null,null
TEMPB36786,null,EDGE-0027,null,null
TEMPN42746,null,EDGE-0027,null,null
CL28447,null,EDGE-0028,null,null
CL34821,null,EDGE-0028,null,null
CL44197,null,EDGE-0028,null,null
CL44465,null,EDGE-0028,null,null
CL47314,null,EDGE-0028,null,null
CL63755,null,EDGE-0028,null,null
CL74103,null,EDGE-0028,null,null
CT11862,null,EDGE-0028,null,null
ENN211GP,null,EDGE-0029,null,null
KYZ206MP,null,EDGE-0030,null,null
CN25945,null,EDGE-0031,null,null
CN2966,null,EDGE-0031,null,null
CN3586,null,EDGE-0031,null,null
CN9232,null,EDGE-0031,null,null
DLTB85WP,null,EDGE-0031,null,null
DLTB87WP,null,EDGE-0031,null,null
CAA145357,null,EDGE-0032,null,null
CAA154701,null,EDGE-0032,null,null
CAA154710,null,EDGE-0032,null,null
CAA154716,null,EDGE-0032,null,null
CAA154725,null,EDGE-0032,null,null
CAA154731,null,EDGE-0032,null,null
CAA154741,null,EDGE-0032,null,null
CAA329833,null,EDGE-0033,null,null
CCK19845,null,EDGE-0033,null,null
CF283925,null,EDGE-0033,null,null
CH636942,null,EDGE-0033,null,null
CY195165,null,EDGE-0033,null,null
CY240527,null,EDGE-0033,null,null
CY248303,null,EDGE-0033,null,null
"CY262002 ",null,EDGE-0033,null,null
CY279105,null,EDGE-0033,null,null
CY299023,null,EDGE-0033,null,null
CY30049,null,EDGE-0033,null,null
CY303740,null,EDGE-0033,null,null
CY326348,null,EDGE-0033,null,null
CY340631,null,EDGE-0033,null,null
CY341865,null,EDGE-0033,null,null
CY346038,null,EDGE-0033,null,null
CY353430,null,EDGE-0033,null,null
CY354484,null,EDGE-0033,null,null
CY354778,null,EDGE-0033,null,null
CY355083,null,EDGE-0033,null,null
CY356185,null,EDGE-0033,null,null
CY364635,null,EDGE-0033,null,null
CY366157,null,EDGE-0033,null,null
CY373872,null,EDGE-0033,null,null
CY387603,null,EDGE-0033,null,null
CY403240,null,EDGE-0033,null,null
"CY409847 ",null,EDGE-0033,null,null
CY41029,null,EDGE-0033,null,null
CY413955,null,EDGE-0033,null,null
CY420778,null,EDGE-0033,null,null
CY43633,null,EDGE-0033,null,null
CY439787,null,EDGE-0033,null,null
CY440290,null,EDGE-0033,null,null
CY441378,null,EDGE-0033,null,null
CY47815,null,EDGE-0033,null,null
CY50947,null,EDGE-0033,null,null
CY51058,null,EDGE-0033,null,null
CY53645,null,EDGE-0033,null,null
CY54189,null,EDGE-0033,null,null
CY97419,null,EDGE-0033,null,null
JS79PBGP,null,EDGE-0033,null,null
TEMP002225,null,EDGE-0033,null,null
TEMP037978,null,EDGE-0033,null,null
TEMP138302,null,EDGE-0033,null,null
TEMP533707,null,EDGE-0033,null,null
TEMP560860,null,EDGE-0033,null,null
TEMP605019,null,EDGE-0033,null,null
TEMP636942,null,EDGE-0033,null,null
TEMP703007,null,EDGE-0033,null,null
TEMP800739,null,EDGE-0033,null,null
TEMP819119,null,EDGE-0033,null,null
TEMP87333,null,EDGE-0033,null,null
TEMPKA1394,null,EDGE-0033,null,null
TEMPKA1532,null,EDGE-0033,null,null
CVZ599NC,null,EDGE-0034,null,null
CVZ599NC,null,EDGE-0034,null,null
DX99DZGP,null,EDGE-0034,null,null
DX99DZGP,null,EDGE-0034,null,null
DYS334FS,null,EDGE-0034,null,null
DYS334FS,null,EDGE-0034,null,null
FC32GPGP,null,EDGE-0034,null,null
FC32GPGP,null,EDGE-0034,null,null
FM00LKGP,null,EDGE-0034,null,null
FM00LKGP,null,EDGE-0034,null,null
HCW603FS,null,EDGE-0034,null,null
HCW603FS,null,EDGE-0034,null,null
HSR106FS,null,EDGE-0034,null,null
HSR106FS,null,EDGE-0034,null,null
HT52FHGP,null,EDGE-0034,null,null
HT52FHGP,null,EDGE-0034,null,null
JB86LRGP,null,EDGE-0034,null,null
JB86LRGP,null,EDGE-0034,null,null
JJ19RJGP,null,EDGE-0034,null,null
JJ19RJGP,null,EDGE-0034,null,null
JW51JFGP,null,EDGE-0034,null,null
JW51JFGP,null,EDGE-0034,null,null
JZ12RYGP,null,EDGE-0034,null,null
JZ12RYGP,null,EDGE-0034,null,null
JZ29NBGP,null,EDGE-0034,null,null
JZ29NBGP,null,EDGE-0034,null,null
KJ17BBGP,null,EDGE-0034,null,null
KJ17BBGP,null,EDGE-0034,null,null
KK10FHGP,null,EDGE-0034,null,null
KK10FHGP,null,EDGE-0034,null,null
LK78FRGP,null,EDGE-0034,null,null
LK78FRGP,null,EDGE-0034,null,null
CFD814NC,null,EDGE-0035,null,null
CFD814NC,null,EDGE-0035,null,null
CHG579NC,null,EDGE-0035,null,null
CHG579NC,null,EDGE-0035,null,null
CMM761NC,null,EDGE-0035,null,null
CMM761NC,null,EDGE-0035,null,null
CNC624NC,null,EDGE-0035,null,null
CNC624NC,null,EDGE-0035,null,null
CNS151NC,null,EDGE-0035,null,null
CNS151NC,null,EDGE-0035,null,null
CNS218NC,null,EDGE-0035,null,null
CNS218NC,null,EDGE-0035,null,null
CNS221NC,null,EDGE-0035,null,null
CNS221NC,null,EDGE-0035,null,null
CNV593NC,null,EDGE-0035,null,null
CNV593NC,null,EDGE-0035,null,null
CNW945NC,null,EDGE-0035,null,null
CNW945NC,null,EDGE-0035,null,null
CPB376NC,null,EDGE-0035,null,null
CPB376NC,null,EDGE-0035,null,null
CRF885NC,null,EDGE-0035,null,null
CRF885NC,null,EDGE-0035,null,null
CSL441NC,null,EDGE-0035,null,null
CSL441NC,null,EDGE-0035,null,null
CSL445NC,null,EDGE-0035,null,null
CSL445NC,null,EDGE-0035,null,null
CSY374NC,null,EDGE-0035,null,null
CSY374NC,null,EDGE-0035,null,null
CSY379NC,null,EDGE-0035,null,null
CSY379NC,null,EDGE-0035,null,null
CSY383NC,null,EDGE-0035,null,null
CSY383NC,null,EDGE-0035,null,null
CTK815NC,null,EDGE-0035,null,null
CTK815NC,null,EDGE-0035,null,null
CVY734NC,null,EDGE-0035,null,null
CVY734NC,null,EDGE-0035,null,null
CWH163NC,null,EDGE-0035,null,null
CWH163NC,null,EDGE-0035,null,null
CWS201NC,null,EDGE-0035,null,null
CWS201NC,null,EDGE-0035,null,null
CWV227NC,null,EDGE-0035,null,null
CWV227NC,null,EDGE-0035,null,null
CXX772NC,null,EDGE-0035,null,null
CXX772NC,null,EDGE-0035,null,null
CYS691NC,null,EDGE-0035,null,null
CYS691NC,null,EDGE-0035,null,null
CZJ185NC,null,EDGE-0035,null,null
CZJ185NC,null,EDGE-0035,null,null
DBC467NC,null,EDGE-0035,null,null
DBC467NC,null,EDGE-0035,null,null
DCM378NC,null,EDGE-0035,null,null
DCM378NC,null,EDGE-0035,null,null
DDF364NC,null,EDGE-0035,null,null
DDF364NC,null,EDGE-0035,null,null
DDF365NC,null,EDGE-0035,null,null
DDF365NC,null,EDGE-0035,null,null
DDF367NC,null,EDGE-0035,null,null
DDF367NC,null,EDGE-0035,null,null
CF93509P,null,EDGE-0036,null,null
WYS574GP,null,EDGE-0037,null,null
TEMP041160,null,EDGE-0038,null,null
TEMP041162,null,EDGE-0038,null,null
HP74VBGP,null,EDGE-0039,null,null
HZ34CTGP,null,EDGE-0039,null,null
JB30BGGP,null,EDGE-0039,null,null
JG33NYGP,null,EDGE-0039,null,null
LW30RMGP,null,EDGE-0039,null,null
CA505869,null,EDGE-0040,null,null
CY109666,null,EDGE-0040,null,null
"CY119981 ",null,EDGE-0040,null,null
"CY153456 ",null,EDGE-0040,null,null
CY296601,null,EDGE-0040,null,null
CK29378P - DDF364NC,null,EDGE-0041,null,null
FZN161MP,null,EDGE-0041,null,null
HLZ863MP,null,EDGE-0041,null,null
HMK386MP,null,EDGE-0041,null,null
HS94SFGP,null,EDGE-0041,null,null
HWR247MP,null,EDGE-0041,null,null
HYL822MP,null,EDGE-0041,null,null
HZJ108MP,null,EDGE-0041,null,null
JDH217MP,null,EDGE-0041,null,null
JGW743MP,null,EDGE-0041,null,null
JGW748MP,null,EDGE-0041,null,null
JJZ058MP,null,EDGE-0041,null,null
JNY535MP,null,EDGE-0041,null,null
JPK881MP,null,EDGE-0041,null,null
JWZ950MP,null,EDGE-0041,null,null
KGL735NW,null,EDGE-0041,null,null
KHL881MP,null,EDGE-0041,null,null
KLP418MP,null,EDGE-0041,null,null
KMK689NW,null,EDGE-0041,null,null
KMP413MP,null,EDGE-0041,null,null
LCL065MP,null,EDGE-0041,null,null
TEMP34925,null,EDGE-0042,null,null
MD70CMGP,null,ELIZ-0001,skylink_pro_ip,63.212.2.84
CC36NSGP M,null,EPSC-0001,skylink_pro_ip,58.207.1.183
CH031435,null,EPSC-0001,skylink_pro_ip,60.40.2.39
CL85CHGP,null,EPSC-0001,skylink_pro_ip,54.47.1.7
DC58KTGP,null,EPSC-0001,skylink_pro_ip,58.107.1.66
DF68GDGP M,null,EPSC-0001,skylink_pro_ip,58.20.1.158
DL33HJGP,null,EPSC-0001,skylink_pro_ip,59.135.1.84
DM50ZGGP,null,EPSC-0001,skylink_pro_ip,54.47.1.179
DM88HZGP,null,EPSC-0001,skylink_pro_ip,61.251.1.63
EXS923GP,null,EPSC-0001,null,null
FF63HJGP,null,EPSC-0001,skylink_pro_ip,58.207.1.171
FF63JDGP,null,EPSC-0001,skylink_pro_ip,59.99.1.149
FF63JRGP,null,EPSC-0001,skylink_pro_ip,61.13.2.63
FF63KMGP,null,EPSC-0001,skylink_pro_ip,58.20.1.82
FF63LPGP,null,EPSC-0001,skylink_pro_ip,58.107.1.27
FF63MKGP M,null,EPSC-0001,skylink_pro_ip,58.202.1.223
HD86TDGP,null,EPSC-0001,skylink_pro_ip,58.20.1.114
HL97CGGP,null,EPSC-0001,skylink_pro_ip,57.164.1.61
HM52ZTGP,null,EPSC-0001,skylink_pro_ip,57.164.1.243
HS30WSGP,null,EPSC-0001,skylink_pro_ip,58.207.1.159
HS30XGGP,null,EPSC-0001,skylink_pro_ip,58.212.1.17
HS30YYGP,null,EPSC-0001,skylink_pro_ip,58.207.1.190
HW22SFGP,null,EPSC-0001,skylink_pro_ip,58.202.1.196
HW22SNGP,null,EPSC-0001,skylink_pro_ip,58.40.1.16
HW67VCGP M,null,EPSC-0001,skylink_pro_ip,57.163.1.216
HW67VSGP,null,EPSC-0001,skylink_pro_ip,58.43.1.133
HX91JYGP,null,EPSC-0001,skylink_pro_ip,59.99.1.141
HY01GNGP,null,EPSC-0001,skylink_pro_ip,59.112.1.240
HY40CGGP M,null,EPSC-0001,skylink_pro_ip,58.207.1.220
HY40CRGP,null,EPSC-0001,skylink_pro_ip,57.164.1.50
HY40DXGP,null,EPSC-0001,skylink_pro_ip,58.212.1.245
HY40DZGP,null,EPSC-0001,skylink_pro_ip,59.98.1.25
HY74WDGP,null,EPSC-0001,skylink_pro_ip,59.90.1.174
HY74WLGP,null,EPSC-0001,skylink_pro_ip,59.95.1.183
HY74WRGP M,null,EPSC-0001,skylink_pro_ip,59.99.1.120
HY74XFGP,null,EPSC-0001,skylink_pro_ip,59.99.1.126
HY74XJGP,null,EPSC-0001,skylink_pro_ip,59.96.1.188
HY87GHGP,null,EPSC-0001,skylink_pro_ip,59.98.1.194
HY87GKGP,null,EPSC-0001,skylink_pro_ip,59.98.1.136
HY87GLGP,null,EPSC-0001,skylink_pro_ip,59.99.1.36
HY87GPGP,null,EPSC-0001,skylink_pro_ip,59.99.1.124
HY87GSGP,null,EPSC-0001,skylink_pro_ip,59.98.1.62
HY87GWGP M,null,EPSC-0001,skylink_pro_ip,59.96.1.182
